Model,MDO4104-3
Firmware Version,3.18

Waveform Type,ANALOG,
Point Format,Y,
Horizontal Units,s,
Horizontal Scale,0.2,
Horizontal Delay,1.82,
Sample Interval,2e-05,
Record Length,100000,
Gating,0.0% to 100.0%,
Probe Attenuation,10,10
Vertical Units,V,V
Vertical Offset,0,0
Vertical Scale,20,0.02
Vertical Position,-0.18,-0.74
,,
,,
,,
Label,,
TIME,CH1,CH3
2.748200e+00,-0.45,-0.00180937
2.748220e+00,-0.453125,-0.007125
2.748240e+00,-0.45625,-0.00454687
2.748260e+00,-0.490625,-0.004725
2.748280e+00,-0.459375,-0.00455938
2.748300e+00,-0.478125,-0.0025
2.748320e+00,-0.51875,-0.00511875
2.748340e+00,-0.49375,-0.0049
2.748360e+00,-0.471875,-0.00442187
2.748380e+00,-0.484375,-0.00453438
2.748400e+00,-0.478125,-0.0029375
2.748420e+00,-0.50625,-0.0042
2.748440e+00,-0.509375,-0.00557812
2.748460e+00,-0.509375,-0.004925
2.748480e+00,-0.48125,-0.00465625
2.748500e+00,-0.46875,-0.002525
2.748520e+00,-0.453125,-0.0034125
2.748540e+00,-0.5,-0.0061375
2.748560e+00,-0.5,-0.004275
2.748580e+00,-0.484375,-0.00393125
2.748600e+00,-0.50625,-0.00334062
2.748620e+00,-0.440625,-0.00309687
2.748640e+00,-0.471875,-0.00650625
2.748660e+00,-0.4375,-0.00488437
2.748680e+00,-0.428125,-0.003875
2.748700e+00,-0.48125,-0.0035375
2.748720e+00,-0.465625,-0.00237187
2.748740e+00,-0.48125,-0.00583125
2.748760e+00,-0.490625,-0.00505312
2.748780e+00,-0.459375,-0.00391562
2.748800e+00,-0.459375,-0.00446563
2.748820e+00,-0.45,-0.00288125
2.748840e+00,-0.44375,-0.00444375
2.748860e+00,-0.471875,-0.00541563
2.748880e+00,-0.459375,-0.00359687
2.748900e+00,-0.459375,-0.00500937
2.748920e+00,-0.440625,-0.00354688
2.748940e+00,-0.50625,-0.0038875
2.748960e+00,-0.471875,-0.00645
2.748980e+00,-0.440625,-0.00349687
2.749000e+00,-0.478125,-0.00520937
2.749020e+00,-0.46875,-0.00355
2.749040e+00,-0.453125,-0.00336875
2.749060e+00,-0.471875,-0.00675938
2.749080e+00,-0.46875,-0.00323438
2.749100e+00,-0.465625,-0.00435312
2.749120e+00,-0.453125,-0.00306875
2.749140e+00,-0.44375,-0.00335938
2.749160e+00,-0.44375,-0.00677812
2.749180e+00,-0.440625,-0.00360312
2.749200e+00,-0.3875,-0.00505312
2.749220e+00,-0.440625,-0.00227812
2.749240e+00,-0.415625,-0.0031125
2.749260e+00,-0.428125,-0.00647813
2.749280e+00,-0.428125,-0.00434063
2.749300e+00,-0.459375,-0.00517187
2.749320e+00,-0.4375,-0.00332813
2.749340e+00,-0.440625,-0.0038875
2.749360e+00,-0.453125,-0.0050625
2.749380e+00,-0.471875,-0.00504687
2.749400e+00,-0.440625,-0.00463437
2.749420e+00,-0.453125,-0.00364063
2.749440e+00,-0.45625,-0.00383125
2.749460e+00,-0.4375,-0.00365937
2.749480e+00,-0.484375,-0.0061125
2.749500e+00,-0.4125,-0.00334375
2.749520e+00,-0.421875,-0.00334687
2.749540e+00,-0.45,-0.00420312
2.749560e+00,-0.44375,-0.00254688
2.749580e+00,-0.471875,-0.0070125
2.749600e+00,-0.4375,-0.003575
2.749620e+00,-0.4375,-0.00400937
2.749640e+00,-0.478125,-0.00391562
2.749660e+00,-0.45625,-0.0018125
2.749680e+00,-0.490625,-0.00699687
2.749700e+00,-0.45625,-0.00355
2.749720e+00,-0.459375,-0.00499063
2.749740e+00,-0.5,-0.00439375
2.749760e+00,-0.46875,-0.00189687
2.749780e+00,-0.45,-0.00770625
2.749800e+00,-0.459375,-0.00284687
2.749820e+00,-0.471875,-0.00578438
2.749840e+00,-0.45,-0.002575
2.749860e+00,-0.45,-0.0022
2.749880e+00,-0.43125,-0.00701875
2.749900e+00,-0.4125,-0.00340937
2.749920e+00,-0.415625,-0.00500625
2.749940e+00,-0.425,-0.00336875
2.749960e+00,-0.428125,-0.00279375
2.749980e+00,-0.46875,-0.00590938
2.750000e+00,-0.44375,-0.00417188
2.750020e+00,-0.478125,-0.00563125
2.750040e+00,-0.440625,-0.0031
2.750060e+00,-0.44375,-0.0034625
2.750080e+00,-0.46875,-0.00451875
2.750100e+00,-0.440625,-0.00514687
2.750120e+00,-0.44375,-0.00436563
2.750140e+00,-0.421875,-0.00346875
2.750160e+00,-0.428125,-0.0047375
2.750180e+00,-0.465625,-0.00375
2.750200e+00,-0.440625,-0.00600938
2.750220e+00,-0.440625,-0.00435625
2.750240e+00,-0.4375,-0.00349063
2.750260e+00,-0.421875,-0.0043625
2.750280e+00,-0.4,-0.00195937
2.750300e+00,-0.425,-0.0068
2.750320e+00,-0.4,-0.004475
2.750340e+00,-0.421875,-0.0033375
2.750360e+00,-0.425,-0.004875
2.750380e+00,-0.453125,-0.0015375
2.750400e+00,-0.440625,-0.00742188
2.750420e+00,-0.4375,-0.00406562
2.750440e+00,-0.403125,-0.00458438
2.750460e+00,-0.425,-0.00424688
2.750480e+00,-0.375,-0.00201563
2.750500e+00,-0.409375,-0.00685938
2.750520e+00,-0.409375,-0.00416562
2.750540e+00,-0.403125,-0.003975
2.750560e+00,-0.44375,-0.00495312
2.750580e+00,-0.425,-0.0022375
2.750600e+00,-0.421875,-0.00664688
2.750620e+00,-0.4375,-0.00512188
2.750640e+00,-0.4125,-0.00415313
2.750660e+00,-0.415625,-0.00428125
2.750680e+00,-0.409375,-0.00269062
2.750700e+00,-0.440625,-0.00537813
2.750720e+00,-0.421875,-0.00589375
2.750740e+00,-0.44375,-0.00458438
2.750760e+00,-0.453125,-0.00427188
2.750780e+00,-0.396875,-0.00349063
2.750800e+00,-0.4,-0.00334687
2.750820e+00,-0.421875,-0.0057
2.750840e+00,-0.4,-0.00522813
2.750860e+00,-0.396875,-0.003425
2.750880e+00,-0.45,-0.00387188
2.750900e+00,-0.403125,-0.00277812
2.750920e+00,-0.421875,-0.0063625
2.750940e+00,-0.409375,-0.00592188
2.750960e+00,-0.409375,-0.00454687
2.750980e+00,-0.375,-0.00355625
2.751000e+00,-0.4125,-0.0028875
2.751020e+00,-0.409375,-0.00553125
2.751040e+00,-0.415625,-0.00512188
2.751060e+00,-0.409375,-0.00385938
2.751080e+00,-0.409375,-0.00454062
2.751100e+00,-0.425,-0.00261875
2.751120e+00,-0.4375,-0.0052625
2.751140e+00,-0.409375,-0.0055625
2.751160e+00,-0.4375,-0.003625
2.751180e+00,-0.428125,-0.0047375
2.751200e+00,-0.4,-0.00231875
2.751220e+00,-0.4125,-0.00481563
2.751240e+00,-0.428125,-0.00640312
2.751260e+00,-0.403125,-0.003775
2.751280e+00,-0.4,-0.00525313
2.751300e+00,-0.425,-0.00341562
2.751320e+00,-0.421875,-0.00425937
2.751340e+00,-0.425,-0.00674687
2.751360e+00,-0.43125,-0.00384687
2.751380e+00,-0.4375,-0.0062
2.751400e+00,-0.4375,-0.00269062
2.751420e+00,-0.421875,-0.00380313
2.751440e+00,-0.409375,-0.00702812
2.751460e+00,-0.425,-0.0043375
2.751480e+00,-0.421875,-0.004575
2.751500e+00,-0.43125,-0.003675
2.751520e+00,-0.403125,-0.00306875
2.751540e+00,-0.425,-0.006125
2.751560e+00,-0.409375,-0.004
2.751580e+00,-0.425,-0.00466562
2.751600e+00,-0.425,-0.003325
2.751620e+00,-0.459375,-0.00344062
2.751640e+00,-0.43125,-0.00507187
2.751660e+00,-0.45,-0.005225
2.751680e+00,-0.46875,-0.00458438
2.751700e+00,-0.440625,-0.00309687
2.751720e+00,-0.465625,-0.00387188
2.751740e+00,-0.44375,-0.004025
2.751760e+00,-0.49375,-0.0060625
2.751780e+00,-0.45,-0.00412188
2.751800e+00,-0.396875,-0.00405313
2.751820e+00,-0.409375,-0.00342188
2.751840e+00,-0.409375,-0.00336563
2.751860e+00,-0.45,-0.00676875
2.751880e+00,-0.425,-0.00382187
2.751900e+00,-0.45625,-0.00426875
2.751920e+00,-0.4125,-0.00308438
2.751940e+00,-0.425,-0.00282813
2.751960e+00,-0.421875,-0.00772812
2.751980e+00,-0.384375,-0.00320938
2.752000e+00,-0.440625,-0.00469687
2.752020e+00,-0.465625,-0.00383438
2.752040e+00,-0.453125,-0.00204688
2.752060e+00,-0.478125,-0.00699687
2.752080e+00,-0.44375,-0.00295938
2.752100e+00,-0.415625,-0.00538125
2.752120e+00,-0.409375,-0.00320313
2.752140e+00,-0.45625,-0.00249375
2.752160e+00,-0.496875,-0.0068
2.752180e+00,-0.425,-0.00360625
2.752200e+00,-0.421875,-0.00558437
2.752220e+00,-0.440625,-0.00271875
2.752240e+00,-0.4375,-0.0031625
2.752260e+00,-0.415625,-0.00535
2.752280e+00,-0.428125,-0.00427188
2.752300e+00,-0.44375,-0.00495312
2.752320e+00,-0.4375,-0.00271875
2.752340e+00,-0.43125,-0.00430938
2.752360e+00,-0.44375,-0.00471875
2.752380e+00,-0.45625,-0.00528438
2.752400e+00,-0.465625,-0.00529375
2.752420e+00,-0.415625,-0.00275938
2.752440e+00,-0.4125,-0.00375312
2.752460e+00,-0.38125,-0.00245625
2.752480e+00,-0.43125,-0.00658125
2.752500e+00,-0.453125,-0.005175
2.752520e+00,-0.43125,-0.00396875
2.752540e+00,-0.440625,-0.00527813
2.752560e+00,-0.415625,-0.002225
2.752580e+00,-0.425,-0.00698438
2.752600e+00,-0.478125,-0.00345313
2.752620e+00,-0.46875,-0.0038875
2.752640e+00,-0.453125,-0.00484375
2.752660e+00,-0.421875,-0.00132188
2.752680e+00,-0.459375,-0.0080125
2.752700e+00,-0.440625,-0.00355625
2.752720e+00,-0.4,-0.00410312
2.752740e+00,-0.403125,-0.0046625
2.752760e+00,-0.396875,-0.00187187
2.752780e+00,-0.421875,-0.00764375
2.752800e+00,-0.415625,-0.00420312
2.752820e+00,-0.45,-0.00453438
2.752840e+00,-0.428125,-0.004175
2.752860e+00,-0.4375,-0.00283438
2.752880e+00,-0.428125,-0.0064375
2.752900e+00,-0.453125,-0.00434375
2.752920e+00,-0.428125,-0.00571875
2.752940e+00,-0.415625,-0.00425312
2.752960e+00,-0.453125,-0.00277188
2.752980e+00,-0.45625,-0.00469687
2.753000e+00,-0.478125,-0.00570312
2.753020e+00,-0.465625,-0.0052375
2.753040e+00,-0.45,-0.00416562
2.753060e+00,-0.45625,-0.00379375
2.753080e+00,-0.490625,-0.00473125
2.753100e+00,-0.49375,-0.005475
2.753120e+00,-0.428125,-0.00468125
2.753140e+00,-0.4375,-0.00380938
2.753160e+00,-0.425,-0.00381562
2.753180e+00,-0.4375,-0.00289688
2.753200e+00,-0.4375,-0.006525
2.753220e+00,-0.4125,-0.00527813
2.753240e+00,-0.43125,-0.00350625
2.753260e+00,-0.43125,-0.0044875
2.753280e+00,-0.453125,-0.00254688
2.753300e+00,-0.484375,-0.00696875
2.753320e+00,-0.48125,-0.00475937
2.753340e+00,-0.45625,-0.00367188
2.753360e+00,-0.43125,-0.00537188
2.753380e+00,-0.415625,-0.00220625
2.753400e+00,-0.440625,-0.00637813
2.753420e+00,-0.43125,-0.00522188
2.753440e+00,-0.440625,-0.003575
2.753460e+00,-0.403125,-0.00465313
2.753480e+00,-0.415625,-0.00193125
2.753500e+00,-0.428125,-0.005675
2.753520e+00,-0.45,-0.00564062
2.753540e+00,-0.43125,-0.00395625
2.753560e+00,-0.403125,-0.00430938
2.753580e+00,-0.45625,-0.00301563
2.753600e+00,-0.465625,-0.0040125
2.753620e+00,-0.43125,-0.00605937
2.753640e+00,-0.415625,-0.00426562
2.753660e+00,-0.45,-0.00459375
2.753680e+00,-0.440625,-0.00370938
2.753700e+00,-0.428125,-0.00350625
2.753720e+00,-0.465625,-0.00599375
2.753740e+00,-0.43125,-0.00447812
2.753760e+00,-0.428125,-0.00475
2.753780e+00,-0.38125,-0.00222188
2.753800e+00,-0.409375,-0.00294688
2.753820e+00,-0.44375,-0.00630625
2.753840e+00,-0.48125,-0.00489688
2.753860e+00,-0.46875,-0.00511562
2.753880e+00,-0.465625,-0.00317813
2.753900e+00,-0.46875,-0.0034625
2.753920e+00,-0.440625,-0.00544688
2.753940e+00,-0.45,-0.0050125
2.753960e+00,-0.44375,-0.00423437
2.753980e+00,-0.43125,-0.00424063
2.754000e+00,-0.49375,-0.00339688
2.754020e+00,-0.440625,-0.005175
2.754040e+00,-0.465625,-0.00645313
2.754060e+00,-0.459375,-0.00364688
2.754080e+00,-0.4125,-0.00473125
2.754100e+00,-0.421875,-0.003375
2.754120e+00,-0.396875,-0.00364688
2.754140e+00,-0.465625,-0.00683438
2.754160e+00,-0.440625,-0.00306875
2.754180e+00,-0.4375,-0.00491562
2.754200e+00,-0.425,-0.00370938
2.754220e+00,-0.428125,-0.00324687
2.754240e+00,-0.46875,-0.00773438
2.754260e+00,-0.428125,-0.00330625
2.754280e+00,-0.43125,-0.004925
2.754300e+00,-0.44375,-0.00280937
2.754320e+00,-0.371875,-0.00294375
2.754340e+00,-0.4125,-0.00750312
2.754360e+00,-0.35625,-0.003375
2.754380e+00,-0.396875,-0.00576875
2.754400e+00,-0.415625,-0.00308125
2.754420e+00,-0.390625,-0.00276563
2.754440e+00,-0.4,-0.00677812
2.754460e+00,-0.44375,-0.0033
2.754480e+00,-0.44375,-0.0062
2.754500e+00,-0.396875,-0.0031625
2.754520e+00,-0.45,-0.00335938
2.754540e+00,-0.45,-0.00634062
2.754560e+00,-0.43125,-0.004475
2.754580e+00,-0.4125,-0.00515313
2.754600e+00,-0.415625,-0.00344062
2.754620e+00,-0.43125,-0.00354688
2.754640e+00,-0.465625,-0.00517187
2.754660e+00,-0.4375,-0.00544688
2.754680e+00,-0.396875,-0.00408438
2.754700e+00,-0.409375,-0.00270937
2.754720e+00,-0.44375,-0.00374688
2.754740e+00,-0.46875,-0.00271562
2.754760e+00,-0.46875,-0.00689688
2.754780e+00,-0.45625,-0.004175
2.754800e+00,-0.428125,-0.003
2.754820e+00,-0.425,-0.00499688
2.754840e+00,-0.43125,-0.00172813
2.754860e+00,-0.478125,-0.00805313
2.754880e+00,-0.44375,-0.00421563
2.754900e+00,-0.44375,-0.00405
2.754920e+00,-0.45625,-0.00450625
2.754940e+00,-0.48125,-0.00209688
2.754960e+00,-0.459375,-0.00774063
2.754980e+00,-0.440625,-0.00302812
2.755000e+00,-0.440625,-0.0045125
2.755020e+00,-0.45,-0.004
2.755040e+00,-0.428125,-0.00176875
2.755060e+00,-0.44375,-0.00749375
2.755080e+00,-0.49375,-0.00346875
2.755100e+00,-0.45625,-0.0054
2.755120e+00,-0.43125,-0.00325
2.755140e+00,-0.465625,-0.00234375
2.755160e+00,-0.484375,-0.00629063
2.755180e+00,-0.4375,-0.00408438
2.755200e+00,-0.46875,-0.00532188
2.755220e+00,-0.440625,-0.00340625
2.755240e+00,-0.453125,-0.00311563
2.755260e+00,-0.421875,-0.00495
2.755280e+00,-0.4375,-0.00529687
2.755300e+00,-0.425,-0.00491562
2.755320e+00,-0.425,-0.0034625
2.755340e+00,-0.421875,-0.0037375
2.755360e+00,-0.44375,-0.00237187
2.755380e+00,-0.465625,-0.0068625
2.755400e+00,-0.4375,-0.00496875
2.755420e+00,-0.46875,-0.00344062
2.755440e+00,-0.49375,-0.00454062
2.755460e+00,-0.49375,-0.00235625
2.755480e+00,-0.471875,-0.0064375
2.755500e+00,-0.478125,-0.00521563
2.755520e+00,-0.471875,-0.00396563
2.755540e+00,-0.459375,-0.00444687
2.755560e+00,-0.484375,-0.00218437
2.755580e+00,-0.50625,-0.0066375
2.755600e+00,-0.465625,-0.00435625
2.755620e+00,-0.4375,-0.00370625
2.755640e+00,-0.478125,-0.00455313
2.755660e+00,-0.45625,-0.00189062
2.755680e+00,-0.44375,-0.00656563
2.755700e+00,-0.48125,-0.0043625
2.755720e+00,-0.51875,-0.0034
2.755740e+00,-0.509375,-0.00440625
2.755760e+00,-0.465625,-0.0027375
2.755780e+00,-0.43125,-0.00562188
2.755800e+00,-0.4375,-0.00407813
2.755820e+00,-0.428125,-0.00403437
2.755840e+00,-0.415625,-0.00455938
2.755860e+00,-0.3875,-0.00228125
2.755880e+00,-0.45,-0.00511875
2.755900e+00,-0.43125,-0.0059
2.755920e+00,-0.4,-0.00391875
2.755940e+00,-0.425,-0.0044875
2.755960e+00,-0.465625,-0.00245
2.755980e+00,-0.4375,-0.003775
2.756000e+00,-0.428125,-0.00550313
2.756020e+00,-0.403125,-0.00430938
2.756040e+00,-0.428125,-0.00415
2.756060e+00,-0.45625,-0.00337187
2.756080e+00,-0.478125,-0.00293437
2.756100e+00,-0.465625,-0.00644063
2.756120e+00,-0.43125,-0.0042
2.756140e+00,-0.415625,-0.00365625
2.756160e+00,-0.409375,-0.00376563
2.756180e+00,-0.415625,-0.0030125
2.756200e+00,-0.4375,-0.00507187
2.756220e+00,-0.44375,-0.00510625
2.756240e+00,-0.415625,-0.0030875
2.756260e+00,-0.409375,-0.00305937
2.756280e+00,-0.403125,-0.00276563
2.756300e+00,-0.425,-0.004575
2.756320e+00,-0.425,-0.0048625
2.756340e+00,-0.415625,-0.00373438
2.756360e+00,-0.425,-0.00376563
2.756380e+00,-0.409375,-0.0024375
2.756400e+00,-0.415625,-0.0039875
2.756420e+00,-0.43125,-0.00630937
2.756440e+00,-0.453125,-0.00331875
2.756460e+00,-0.48125,-0.00490313
2.756480e+00,-0.453125,-0.00250938
2.756500e+00,-0.465625,-0.003275
2.756520e+00,-0.5,-0.006375
2.756540e+00,-0.484375,-0.00380938
2.756560e+00,-0.43125,-0.0048625
2.756580e+00,-0.421875,-0.00305937
2.756600e+00,-0.415625,-0.00276875
2.756620e+00,-0.453125,-0.00672813
2.756640e+00,-0.46875,-0.003575
2.756660e+00,-0.484375,-0.00449063
2.756680e+00,-0.45,-0.00282813
2.756700e+00,-0.428125,-0.00265937
2.756720e+00,-0.48125,-0.00591875
2.756740e+00,-0.465625,-0.00380625
2.756760e+00,-0.425,-0.00454375
2.756780e+00,-0.425,-0.00248438
2.756800e+00,-0.4375,-0.002975
2.756820e+00,-0.425,-0.00529687
2.756840e+00,-0.4375,-0.00454687
2.756860e+00,-0.4125,-0.00452813
2.756880e+00,-0.425,-0.00293437
2.756900e+00,-0.44375,-0.0041875
2.756920e+00,-0.440625,-0.00379062
2.756940e+00,-0.43125,-0.00530312
2.756960e+00,-0.421875,-0.00425312
2.756980e+00,-0.4,-0.003125
2.757000e+00,-0.453125,-0.00423437
2.757020e+00,-0.421875,-0.00286563
2.757040e+00,-0.44375,-0.00600625
2.757060e+00,-0.421875,-0.00337187
2.757080e+00,-0.4375,-0.00325938
2.757100e+00,-0.428125,-0.0043
2.757120e+00,-0.43125,-0.00203125
2.757140e+00,-0.453125,-0.006975
2.757160e+00,-0.45,-0.00297187
2.757180e+00,-0.425,-0.00466875
2.757200e+00,-0.425,-0.00320313
2.757220e+00,-0.38125,-0.00081875
2.757240e+00,-0.428125,-0.0074875
2.757260e+00,-0.425,-0.00271562
2.757280e+00,-0.4375,-0.003975
2.757300e+00,-0.415625,-0.00347812
2.757320e+00,-0.428125,-0.00105938
2.757340e+00,-0.453125,-0.00675625
2.757360e+00,-0.409375,-0.0033875
2.757380e+00,-0.421875,-0.00486875
2.757400e+00,-0.43125,-0.00287812
2.757420e+00,-0.403125,-0.00156563
2.757440e+00,-0.415625,-0.00571563
2.757460e+00,-0.390625,-0.00409687
2.757480e+00,-0.396875,-0.00503438
2.757500e+00,-0.35625,-0.00256875
2.757520e+00,-0.403125,-0.00350625
2.757540e+00,-0.415625,-0.0043
2.757560e+00,-0.396875,-0.00507812
2.757580e+00,-0.428125,-0.00564687
2.757600e+00,-0.453125,-0.00298438
2.757620e+00,-0.45,-0.00435
2.757640e+00,-0.440625,-0.00355
2.757660e+00,-0.428125,-0.00615312
2.757680e+00,-0.45,-0.00495625
2.757700e+00,-0.421875,-0.00315
2.757720e+00,-0.459375,-0.00424688
2.757740e+00,-0.43125,-0.00201875
2.757760e+00,-0.45,-0.00694688
2.757780e+00,-0.440625,-0.00371563
2.757800e+00,-0.4,-0.0031625
2.757820e+00,-0.428125,-0.00410312
2.757840e+00,-0.44375,-0.00206875
2.757860e+00,-0.484375,-0.00749375
2.757880e+00,-0.48125,-0.00378125
2.757900e+00,-0.43125,-0.00394062
2.757920e+00,-0.45625,-0.00470938
2.757940e+00,-0.425,-0.000875
2.757960e+00,-0.46875,-0.00641563
2.757980e+00,-0.428125,-0.00404062
2.758000e+00,-0.4375,-0.00413125
2.758020e+00,-0.421875,-0.0034625
2.758040e+00,-0.4375,-0.00165938
2.758060e+00,-0.465625,-0.00587187
2.758080e+00,-0.45,-0.00447188
2.758100e+00,-0.453125,-0.00460937
2.758120e+00,-0.45625,-0.0048125
2.758140e+00,-0.409375,-0.00323125
2.758160e+00,-0.45625,-0.00503438
2.758180e+00,-0.478125,-0.0051125
2.758200e+00,-0.49375,-0.00529375
2.758220e+00,-0.453125,-0.0038625
2.758240e+00,-0.453125,-0.00275938
2.758260e+00,-0.471875,-0.00353437
2.758280e+00,-0.509375,-0.00609062
2.758300e+00,-0.521875,-0.00465625
2.758320e+00,-0.50625,-0.00373438
2.758340e+00,-0.50625,-0.0029625
2.758360e+00,-0.471875,-0.00346562
2.758380e+00,-0.51875,-0.00601563
2.758400e+00,-0.49375,-0.00483438
2.758420e+00,-0.478125,-0.00363125
2.758440e+00,-0.45,-0.003725
2.758460e+00,-0.46875,-0.00264375
2.758480e+00,-0.496875,-0.005925
2.758500e+00,-0.48125,-0.0044125
2.758520e+00,-0.44375,-0.0031875
2.758540e+00,-0.440625,-0.0039125
2.758560e+00,-0.459375,-0.00181875
2.758580e+00,-0.459375,-0.00460937
2.758600e+00,-0.5125,-0.0050625
2.758620e+00,-0.5,-0.00308438
2.758640e+00,-0.45,-0.00434063
2.758660e+00,-0.4375,-0.0022
2.758680e+00,-0.45,-0.00450625
2.758700e+00,-0.44375,-0.0061125
2.758720e+00,-0.5,-0.0035625
2.758740e+00,-0.45625,-0.00455938
2.758760e+00,-0.453125,-0.00313438
2.758780e+00,-0.45,-0.0035375
2.758800e+00,-0.45625,-0.00647188
2.758820e+00,-0.440625,-0.00365625
2.758840e+00,-0.45,-0.004625
2.758860e+00,-0.409375,-0.0019625
2.758880e+00,-0.4125,-0.0025375
2.758900e+00,-0.471875,-0.00607188
2.758920e+00,-0.46875,-0.003275
2.758940e+00,-0.46875,-0.00467813
2.758960e+00,-0.44375,-0.0029625
2.758980e+00,-0.440625,-0.00322187
2.759000e+00,-0.478125,-0.00553125
2.759020e+00,-0.459375,-0.00425937
2.759040e+00,-0.45625,-0.005025
2.759060e+00,-0.428125,-0.00263438
2.759080e+00,-0.425,-0.0038375
2.759100e+00,-0.45,-0.0053875
2.759120e+00,-0.496875,-0.00522188
2.759140e+00,-0.496875,-0.0045625
2.759160e+00,-0.428125,-0.00327812
2.759180e+00,-0.44375,-0.00338125
2.759200e+00,-0.45625,-0.00485312
2.759220e+00,-0.45625,-0.00571875
2.759240e+00,-0.43125,-0.00344687
2.759260e+00,-0.453125,-0.00393125
2.759280e+00,-0.4375,-0.00363125
2.759300e+00,-0.45,-0.00288125
2.759320e+00,-0.478125,-0.00694375
2.759340e+00,-0.46875,-0.00298438
2.759360e+00,-0.425,-0.00439062
2.759380e+00,-0.45,-0.00393125
2.759400e+00,-0.478125,-0.00294688
2.759420e+00,-0.4375,-0.00734062
2.759440e+00,-0.428125,-0.00291875
2.759460e+00,-0.415625,-0.00396875
2.759480e+00,-0.45625,-0.00342188
2.759500e+00,-0.43125,-0.00122188
2.759520e+00,-0.490625,-0.007175
2.759540e+00,-0.478125,-0.00305625
2.759560e+00,-0.45625,-0.00455313
2.759580e+00,-0.484375,-0.00330313
2.759600e+00,-0.453125,-0.00177187
2.759620e+00,-0.49375,-0.0069875
2.759640e+00,-0.484375,-0.00336563
2.759660e+00,-0.465625,-0.005625
2.759680e+00,-0.49375,-0.00296875
2.759700e+00,-0.48125,-0.0027
2.759720e+00,-0.496875,-0.006125
2.759740e+00,-0.5,-0.003375
2.759760e+00,-0.484375,-0.00547188
2.759780e+00,-0.453125,-0.00282813
2.759800e+00,-0.43125,-0.003125
2.759820e+00,-0.465625,-0.00495312
2.759840e+00,-0.471875,-0.00475937
2.759860e+00,-0.44375,-0.00455625
2.759880e+00,-0.4125,-0.0033125
2.759900e+00,-0.421875,-0.00396563
2.759920e+00,-0.428125,-0.00269062
2.759940e+00,-0.43125,-0.00602187
2.759960e+00,-0.3875,-0.00405313
2.759980e+00,-0.409375,-0.00312187
2.760000e+00,-0.440625,-0.00510625
2.760020e+00,-0.409375,-0.00164062
2.760040e+00,-0.43125,-0.00723125
2.760060e+00,-0.425,-0.00415937
2.760080e+00,-0.396875,-0.00408125
2.760100e+00,-0.409375,-0.00465313
2.760120e+00,-0.396875,-0.00141875
2.760140e+00,-0.45625,-0.007325
2.760160e+00,-0.46875,-0.00351563
2.760180e+00,-0.471875,-0.00389375
2.760200e+00,-0.465625,-0.0042125
2.760220e+00,-0.44375,-0.00153125
2.760240e+00,-0.46875,-0.00744062
2.760260e+00,-0.51875,-0.00389063
2.760280e+00,-0.478125,-0.0041625
2.760300e+00,-0.45625,-0.00396875
2.760320e+00,-0.478125,-0.00238438
2.760340e+00,-0.5375,-0.00619063
2.760360e+00,-0.490625,-0.00445
2.760380e+00,-0.45625,-0.0049375
2.760400e+00,-0.45,-0.00389375
2.760420e+00,-0.484375,-0.0020875
2.760440e+00,-0.45,-0.005025
2.760460e+00,-0.465625,-0.004275
2.760480e+00,-0.484375,-0.00543438
2.760500e+00,-0.46875,-0.00433438
2.760520e+00,-0.45625,-0.00321875
2.760540e+00,-0.45625,-0.00338125
2.760560e+00,-0.490625,-0.005625
2.760580e+00,-0.45,-0.00380625
2.760600e+00,-0.45,-0.00365625
2.760620e+00,-0.45,-0.00359687
2.760640e+00,-0.484375,-0.00260938
2.760660e+00,-0.478125,-0.00636875
2.760680e+00,-0.44375,-0.004325
2.760700e+00,-0.471875,-0.00334687
2.760720e+00,-0.471875,-0.0040125
2.760740e+00,-0.48125,-0.00229375
2.760760e+00,-0.478125,-0.00587187
2.760780e+00,-0.521875,-0.00484063
2.760800e+00,-0.50625,-0.00304688
2.760820e+00,-0.490625,-0.00432187
2.760840e+00,-0.440625,-0.0023
2.760860e+00,-0.43125,-0.00526562
2.760880e+00,-0.415625,-0.00475937
2.760900e+00,-0.425,-0.00341562
2.760920e+00,-0.4,-0.00376875
